record_id,row_index,image_rel,raw_score_text,qwen_raw_text,ocr_text,final_score,final_source,need_review,review_reason,manual_score,review_note
file_00039,5,score_annotation_export/score_crops/file_00039_row_05.png,0,25,25,25,qwen,FALSE,,,
file_00039,6,score_annotation_export/score_crops/file_00039_row_06.png,555555333,7,7,7,qwen,FALSE,,,
file_00039,7,score_annotation_export/score_crops/file_00039_row_07.png,7772500,7,7,7,qwen,FALSE,,,
file_00039,8,score_annotation_export/score_crops/file_00039_row_08.png,303612,2,2,2,qwen,FALSE,,,
file_00039,9,score_annotation_export/score_crops/file_00039_row_09.png,77725000,1,1,1,qwen,FALSE,,,
file_00039,10,score_annotation_export/score_crops/file_00039_row_10.png,,1,1,1,qwen,TRUE,low_box_conf,,
file_00040,0,score_annotation_export/score_crops/file_00040_row_00.png,0,10,10,10,qwen,FALSE,,,
file_00040,1,score_annotation_export/score_crops/file_00040_row_01.png,801007,104,104,104,qwen,TRUE,low_box_conf,,
file_00040,2,score_annotation_export/score_crops/file_00040_row_02.png,4015005000,1,1,1,qwen,FALSE,,,
file_00040,3,score_annotation_export/score_crops/file_00040_row_03.png,80101,15,15,15,qwen,TRUE,low_box_conf,,
file_00040,4,score_annotation_export/score_crops/file_00040_row_04.png,7378959,74,74,74,qwen,FALSE,,,
file_00040,5,score_annotation_export/score_crops/file_00040_row_05.png,555555444,9,9,9,qwen,TRUE,low_box_conf,,
file_00040,6,score_annotation_export/score_crops/file_00040_row_06.png,5550545,9,9,9,qwen,FALSE,,,
file_00040,7,score_annotation_export/score_crops/file_00040_row_07.png,22866,10,10,10,qwen,TRUE,qwen_raw_mismatch,,
file_00040,8,score_annotation_export/score_crops/file_00040_row_08.png,555456,40,40,40,qwen,FALSE,,,
file_00040,9,score_annotation_export/score_crops/file_00040_row_09.png,555007425,1,1,1,qwen,TRUE,low_box_conf,,
file_00041,0,score_annotation_export/score_crops/file_00041_row_00.png,880000000,7,7,7,qwen,TRUE,low_box_conf,,
file_00041,1,score_annotation_export/score_crops/file_00041_row_01.png,0,134,134,134,qwen,TRUE,low_box_conf,,
file_00041,2,score_annotation_export/score_crops/file_00041_row_02.png,2020,27,27,27,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00041,3,score_annotation_export/score_crops/file_00041_row_03.png,666222222,1,1,1,qwen,TRUE,low_box_conf,,
file_00041,4,score_annotation_export/score_crops/file_00041_row_04.png,5555951,1,1,1,qwen,TRUE,low_box_conf,,
file_00041,5,score_annotation_export/score_crops/file_00041_row_05.png,108425425,6,6,6,qwen,TRUE,low_box_conf,,
file_00042,0,score_annotation_export/score_crops/file_00042_row_00.png,5550545,5,5,5,qwen,TRUE,low_box_conf,,
file_00042,1,score_annotation_export/score_crops/file_00042_row_01.png,60017,8,8,8,qwen,TRUE,low_box_conf,,
file_00042,2,score_annotation_export/score_crops/file_00042_row_02.png,228000000,1,1,1,qwen,FALSE,,,
file_00042,3,score_annotation_export/score_crops/file_00042_row_03.png,55509,0,0,0,qwen,TRUE,qwen_raw_mismatch,,
file_00042,4,score_annotation_export/score_crops/file_00042_row_04.png,401612,0,0,0,qwen,FALSE,,,
file_00042,5,score_annotation_export/score_crops/file_00042_row_05.png,0,4,4,4,qwen,TRUE,low_box_conf,,
file_00042,6,score_annotation_export/score_crops/file_00042_row_06.png,255289,1,1,1,qwen,FALSE,,,
file_00042,7,score_annotation_export/score_crops/file_00042_row_07.png,659,9,9,9,qwen,FALSE,,,
file_00042,8,score_annotation_export/score_crops/file_00042_row_08.png,28545,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00042,9,score_annotation_export/score_crops/file_00042_row_09.png,55545,0,0,0,qwen,TRUE,low_box_conf,,
file_00043,0,score_annotation_export/score_crops/file_00043_row_00.png,0,9,9,9,qwen,TRUE,low_box_conf,,
file_00043,1,score_annotation_export/score_crops/file_00043_row_01.png,66659,95,95,95,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00043,2,score_annotation_export/score_crops/file_00043_row_02.png,66056,16,16,16,qwen,TRUE,qwen_raw_mismatch,,
file_00043,3,score_annotation_export/score_crops/file_00043_row_03.png,0,0,0,0,qwen,FALSE,,,
file_00043,4,score_annotation_export/score_crops/file_00043_row_04.png,66659,4,4,4,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00043,5,score_annotation_export/score_crops/file_00043_row_05.png,6665000,3,3,3,qwen,TRUE,low_box_conf,,
file_00044,0,score_annotation_export/score_crops/file_00044_row_00.png,777,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00044,1,score_annotation_export/score_crops/file_00044_row_01.png,116,10,10,10,qwen,TRUE,qwen_raw_mismatch,,
file_00044,2,score_annotation_export/score_crops/file_00044_row_02.png,45,4,4,4,qwen,TRUE,low_box_conf,,
file_00044,3,score_annotation_export/score_crops/file_00044_row_03.png,5554545,4,4,4,qwen,FALSE,,,
file_00044,4,score_annotation_export/score_crops/file_00044_row_04.png,282,4,4,4,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00044,5,score_annotation_export/score_crops/file_00044_row_05.png,0,3,3,3,qwen,FALSE,,,
file_00044,6,score_annotation_export/score_crops/file_00044_row_06.png,555452,2,2,2,qwen,FALSE,,,
file_00044,7,score_annotation_export/score_crops/file_00044_row_07.png,5550545,0,0,0,qwen,FALSE,,,
file_00044,8,score_annotation_export/score_crops/file_00044_row_08.png,555333,53,53,53,qwen,TRUE,low_box_conf,,
file_00044,9,score_annotation_export/score_crops/file_00044_row_09.png,331101425,1,1,1,qwen,TRUE,low_box_conf,,
file_00045,0,score_annotation_export/score_crops/file_00045_row_00.png,6665000,12,12,12,qwen,TRUE,low_box_conf,,
file_00045,1,score_annotation_export/score_crops/file_00045_row_01.png,222222,164,164,164,qwen,TRUE,low_box_conf,,
file_00045,2,score_annotation_export/score_crops/file_00045_row_02.png,555,53,53,53,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00045,3,score_annotation_export/score_crops/file_00045_row_03.png,40101,2,2,2,qwen,TRUE,low_box_conf,,
file_00045,4,score_annotation_export/score_crops/file_00045_row_04.png,222222,29,29,29,qwen,TRUE,low_box_conf,,
file_00046,0,score_annotation_export/score_crops/file_00046_row_00.png,0,2,2,2,qwen,FALSE,,,
file_00046,1,score_annotation_export/score_crops/file_00046_row_01.png,66659425,10,10,10,qwen,FALSE,,,
file_00046,2,score_annotation_export/score_crops/file_00046_row_02.png,55505000000,1,1,1,qwen,FALSE,,,
file_00046,3,score_annotation_export/score_crops/file_00046_row_03.png,122333333,3,3,3,qwen,FALSE,,,
file_00046,4,score_annotation_export/score_crops/file_00046_row_04.png,7774333,2,2,2,qwen,FALSE,,,
file_00046,5,score_annotation_export/score_crops/file_00046_row_05.png,555555333,9,9,9,qwen,FALSE,,,
file_00046,6,score_annotation_export/score_crops/file_00046_row_06.png,555555333,1,1,1,qwen,FALSE,,,
file_00046,7,score_annotation_export/score_crops/file_00046_row_07.png,0,UNKNOWN,,,review_required,TRUE,no_valid|qwen_unknown,,
file_00046,8,score_annotation_export/score_crops/file_00046_row_08.png,555555333,9,9,9,qwen,FALSE,,,
file_00046,9,score_annotation_export/score_crops/file_00046_row_09.png,0,1,1,1,qwen,FALSE,,,
file_00047,0,score_annotation_export/score_crops/file_00047_row_00.png,6664545,15,15,15,qwen,TRUE,low_box_conf,,
file_00047,1,score_annotation_export/score_crops/file_00047_row_01.png,6665945,149,149,149,qwen,TRUE,low_box_conf,,
file_00047,2,score_annotation_export/score_crops/file_00047_row_02.png,33181415,6,6,6,qwen,TRUE,low_box_conf,,
file_00047,3,score_annotation_export/score_crops/file_00047_row_03.png,6665961,1,1,1,qwen,TRUE,low_box_conf,,
file_00047,4,score_annotation_export/score_crops/file_00047_row_04.png,6660645,12,12,12,qwen,TRUE,low_box_conf,,
file_00047,5,score_annotation_export/score_crops/file_00047_row_05.png,1,1,1,1,qwen,TRUE,low_box_conf,,
file_00048,0,score_annotation_export/score_crops/file_00048_row_00.png,55559425,0,0,0,qwen,FALSE,,,
file_00048,1,score_annotation_export/score_crops/file_00048_row_01.png,5550545,2,2,2,qwen,FALSE,,,
file_00048,2,score_annotation_export/score_crops/file_00048_row_02.png,555555425,1,1,1,qwen,FALSE,,,
file_00048,3,score_annotation_export/score_crops/file_00048_row_03.png,0,10,10,10,qwen,TRUE,low_box_conf,,
file_00048,4,score_annotation_export/score_crops/file_00048_row_04.png,55505000000,2,2,2,qwen,FALSE,,,
file_00048,5,score_annotation_export/score_crops/file_00048_row_05.png,5.55E+14,115,115,115,qwen,TRUE,low_box_conf,,
file_00048,6,score_annotation_export/score_crops/file_00048_row_06.png,5.555E+12,7,7,7,qwen,TRUE,low_box_conf,,
file_00048,7,score_annotation_export/score_crops/file_00048_row_07.png,22891,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00048,8,score_annotation_export/score_crops/file_00048_row_08.png,6665945,10,10,10,qwen,FALSE,,,
file_00048,9,score_annotation_export/score_crops/file_00048_row_09.png,5550505,12,12,12,qwen,FALSE,,,
file_00049,0,score_annotation_export/score_crops/file_00049_row_00.png,5555945,2,2,2,qwen,FALSE,,,
file_00049,1,score_annotation_export/score_crops/file_00049_row_01.png,222,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00049,2,score_annotation_export/score_crops/file_00049_row_02.png,555,UNKNOWN,,555,raw_fallback,TRUE,qwen_unknown,,
file_00049,3,score_annotation_export/score_crops/file_00049_row_03.png,0,3,3,3,qwen,FALSE,,,
file_00049,4,score_annotation_export/score_crops/file_00049_row_04.png,66659,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00049,5,score_annotation_export/score_crops/file_00049_row_05.png,4442500,2,2,2,qwen,TRUE,low_box_conf,,
file_00050,0,score_annotation_export/score_crops/file_00050_row_00.png,555444425,1,1,1,qwen,FALSE,,,
file_00050,1,score_annotation_export/score_crops/file_00050_row_01.png,880,12,12,12,qwen,TRUE,qwen_raw_mismatch,,
file_00050,2,score_annotation_export/score_crops/file_00050_row_02.png,1,9,9,9,qwen,TRUE,qwen_raw_mismatch,,
file_00051,0,score_annotation_export/score_crops/file_00051_row_00.png,0,2,2,2,qwen,TRUE,low_box_conf,,
file_00051,1,score_annotation_export/score_crops/file_00051_row_01.png,6600945,909,909,909,qwen,TRUE,low_box_conf,,
file_00051,2,score_annotation_export/score_crops/file_00051_row_02.png,456825,9,9,9,qwen,TRUE,low_box_conf,,
file_00051,3,score_annotation_export/score_crops/file_00051_row_03.png,55505000000,7,7,7,qwen,TRUE,low_box_conf,,
file_00051,4,score_annotation_export/score_crops/file_00051_row_04.png,0,2,2,2,qwen,TRUE,low_box_conf,,
file_00051,5,score_annotation_export/score_crops/file_00051_row_05.png,555506435,9,9,9,qwen,TRUE,low_box_conf,,
file_00052,0,score_annotation_export/score_crops/file_00052_row_00.png,666612,2,2,2,qwen,FALSE,,,
file_00052,1,score_annotation_export/score_crops/file_00052_row_01.png,6665645,10,10,10,qwen,TRUE,low_box_conf,,
file_00052,2,score_annotation_export/score_crops/file_00052_row_02.png,5550559,2,2,2,qwen,TRUE,low_box_conf,,
file_00052,3,score_annotation_export/score_crops/file_00052_row_03.png,60101,9,9,9,qwen,FALSE,,,
file_00052,4,score_annotation_export/score_crops/file_00052_row_04.png,10006450,5,5,5,qwen,TRUE,low_box_conf,,
file_00052,5,score_annotation_export/score_crops/file_00052_row_05.png,5550559,1,1,1,qwen,TRUE,low_box_conf,,
file_00052,6,score_annotation_export/score_crops/file_00052_row_06.png,22879,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00052,7,score_annotation_export/score_crops/file_00052_row_07.png,555452,2,2,2,qwen,FALSE,,,
file_00052,8,score_annotation_export/score_crops/file_00052_row_08.png,0,3500,3500,3500,qwen,TRUE,low_box_conf,,
file_00052,9,score_annotation_export/score_crops/file_00052_row_09.png,565612,1,1,1,qwen,FALSE,,,
file_00053,0,score_annotation_export/score_crops/file_00053_row_00.png,8888686,6,6,6,qwen,TRUE,low_box_conf,,
file_00053,1,score_annotation_export/score_crops/file_00053_row_01.png,6665945,132,132,132,qwen,TRUE,low_box_conf,,
file_00053,2,score_annotation_export/score_crops/file_00053_row_02.png,31440,16,16,16,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00053,3,score_annotation_export/score_crops/file_00053_row_03.png,66659425,1,1,1,qwen,TRUE,low_box_conf,,
file_00053,4,score_annotation_export/score_crops/file_00053_row_04.png,6665000,18,18,18,qwen,TRUE,low_box_conf,,
file_00053,5,score_annotation_export/score_crops/file_00053_row_05.png,50659,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00054,0,score_annotation_export/score_crops/file_00054_row_00.png,555444425,10,10,10,qwen,TRUE,low_box_conf,,
file_00054,1,score_annotation_export/score_crops/file_00054_row_01.png,0,20,20,20,qwen,TRUE,low_box_conf,,
file_00054,2,score_annotation_export/score_crops/file_00054_row_02.png,801,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00054,3,score_annotation_export/score_crops/file_00054_row_03.png,144,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00054,4,score_annotation_export/score_crops/file_00054_row_04.png,880,2,2,2,qwen,TRUE,qwen_raw_mismatch,,
file_00054,5,score_annotation_export/score_crops/file_00054_row_05.png,555555333,10,10,10,qwen,FALSE,,,
file_00054,6,score_annotation_export/score_crops/file_00054_row_06.png,622,4,4,4,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00054,7,score_annotation_export/score_crops/file_00054_row_07.png,90,9,9,9,qwen,TRUE,qwen_raw_mismatch,,
file_00054,8,score_annotation_export/score_crops/file_00054_row_08.png,667,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00054,9,score_annotation_export/score_crops/file_00054_row_09.png,322,10,10,10,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00055,0,score_annotation_export/score_crops/file_00055_row_00.png,66691500,1,1,1,qwen,TRUE,low_box_conf,,
file_00055,1,score_annotation_export/score_crops/file_00055_row_01.png,222,214,214,214,qwen,TRUE,qwen_raw_mismatch,,
file_00055,2,score_annotation_export/score_crops/file_00055_row_02.png,222222,22,22,22,qwen,FALSE,,,
file_00055,3,score_annotation_export/score_crops/file_00055_row_03.png,555614,21,21,21,qwen,FALSE,,,
file_00055,4,score_annotation_export/score_crops/file_00055_row_04.png,6664545,14,14,14,qwen,TRUE,low_box_conf,,
file_00055,5,score_annotation_export/score_crops/file_00055_row_05.png,401101112,0,0,0,qwen,TRUE,low_box_conf,,
file_00056,0,score_annotation_export/score_crops/file_00056_row_00.png,0,0,0,0,qwen,FALSE,,,
file_00056,1,score_annotation_export/score_crops/file_00056_row_01.png,68989,3,3,3,qwen,FALSE,,,
file_00056,2,score_annotation_export/score_crops/file_00056_row_02.png,2118920,0,0,0,qwen,TRUE,low_box_conf,,
file_00056,3,score_annotation_export/score_crops/file_00056_row_03.png,40101415,0,0,0,qwen,FALSE,,,
file_00056,4,score_annotation_export/score_crops/file_00056_row_04.png,401101425,1,1,1,qwen,FALSE,,,
file_00056,5,score_annotation_export/score_crops/file_00056_row_05.png,22859,0,0,0,qwen,TRUE,qwen_raw_mismatch,,
file_00056,6,score_annotation_export/score_crops/file_00056_row_06.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00056,7,score_annotation_export/score_crops/file_00056_row_07.png,6665000,0,0,0,qwen,FALSE,,,
file_00056,8,score_annotation_export/score_crops/file_00056_row_08.png,445,27,27,27,qwen,TRUE,qwen_raw_mismatch,,
file_00056,9,score_annotation_export/score_crops/file_00056_row_09.png,2118959,2,2,2,qwen,FALSE,,,
file_00057,0,score_annotation_export/score_crops/file_00057_row_00.png,22889,4,4,4,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00057,1,score_annotation_export/score_crops/file_00057_row_01.png,6660959,171,171,171,qwen,TRUE,low_box_conf,,
file_00057,2,score_annotation_export/score_crops/file_00057_row_02.png,6665000,19,19,19,qwen,FALSE,,,
file_00057,3,score_annotation_export/score_crops/file_00057_row_03.png,66659,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00057,4,score_annotation_export/score_crops/file_00057_row_04.png,0,16,16,16,qwen,FALSE,,,
file_00057,5,score_annotation_export/score_crops/file_00057_row_05.png,66659,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00058,0,score_annotation_export/score_crops/file_00058_row_00.png,0,0,0,0,qwen,FALSE,,,
file_00058,1,score_annotation_export/score_crops/file_00058_row_01.png,0,3,3,3,qwen,TRUE,low_box_conf,,
file_00058,2,score_annotation_export/score_crops/file_00058_row_02.png,55591101,0,0,0,qwen,TRUE,low_box_conf,,
file_00058,3,score_annotation_export/score_crops/file_00058_row_03.png,6.665E+12,2,2,2,qwen,FALSE,,,
file_00058,4,score_annotation_export/score_crops/file_00058_row_04.png,0,5,5,5,qwen,FALSE,,,
file_00058,5,score_annotation_export/score_crops/file_00058_row_05.png,22859,0,0,0,qwen,TRUE,qwen_raw_mismatch,,
file_00058,6,score_annotation_export/score_crops/file_00058_row_06.png,555333,0,0,0,qwen,FALSE,,,
file_00058,7,score_annotation_export/score_crops/file_00058_row_07.png,0,36,36,36,qwen,TRUE,low_box_conf,,
file_00058,8,score_annotation_export/score_crops/file_00058_row_08.png,0,0,0,0,qwen,FALSE,,,
file_00059,0,score_annotation_export/score_crops/file_00059_row_00.png,666000000,8,8,8,qwen,TRUE,low_box_conf,,
file_00059,1,score_annotation_export/score_crops/file_00059_row_01.png,55545,88,88,88,qwen,TRUE,low_box_conf,,
file_00059,2,score_annotation_export/score_crops/file_00059_row_02.png,222222,22,22,22,qwen,TRUE,low_box_conf,,
file_00059,3,score_annotation_export/score_crops/file_00059_row_03.png,222,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00059,4,score_annotation_export/score_crops/file_00059_row_04.png,20172010,17,17,17,qwen,TRUE,low_box_conf,,
file_00059,5,score_annotation_export/score_crops/file_00059_row_05.png,555555333,1,1,1,qwen,TRUE,low_box_conf,,
file_00060,0,score_annotation_export/score_crops/file_00060_row_00.png,809,0,0,0,qwen,TRUE,low_box_conf,,
file_00060,1,score_annotation_export/score_crops/file_00060_row_01.png,859,66210,66210,66210,qwen,TRUE,low_box_conf,,
file_00060,2,score_annotation_export/score_crops/file_00060_row_02.png,45545000000,1,1,1,qwen,TRUE,low_box_conf,,
file_00060,3,score_annotation_export/score_crops/file_00060_row_03.png,12,1,1,1,qwen,TRUE,low_box_conf,,
file_00060,4,score_annotation_export/score_crops/file_00060_row_04.png,55555505,2,2,2,qwen,FALSE,,,
file_00060,5,score_annotation_export/score_crops/file_00060_row_05.png,337,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00060,6,score_annotation_export/score_crops/file_00060_row_06.png,0,0,0,0,qwen,FALSE,,,
file_00060,7,score_annotation_export/score_crops/file_00060_row_07.png,0,9,9,9,qwen,TRUE,qwen_raw_mismatch,,
file_00060,8,score_annotation_export/score_crops/file_00060_row_08.png,8880101,19,19,19,qwen,FALSE,,,
file_00060,9,score_annotation_export/score_crops/file_00060_row_09.png,322,0,0,0,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00061,0,score_annotation_export/score_crops/file_00061_row_00.png,456452,4,4,4,qwen,TRUE,low_box_conf,,
file_00061,1,score_annotation_export/score_crops/file_00061_row_01.png,666666,105,105,105,qwen,FALSE,,,
file_00061,2,score_annotation_export/score_crops/file_00061_row_02.png,4564545,0,0,0,qwen,TRUE,low_box_conf,,
file_00062,0,score_annotation_export/score_crops/file_00062_row_00.png,85959,19,19,19,qwen,TRUE,low_box_conf,,
file_00062,1,score_annotation_export/score_crops/file_00062_row_01.png,55561,296,296,296,qwen,TRUE,qwen_raw_mismatch,,
file_00063,0,score_annotation_export/score_crops/file_00063_row_00.png,555952,3,3,3,qwen,FALSE,,,
file_00063,1,score_annotation_export/score_crops/file_00063_row_01.png,2017,29,29,29,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00063,2,score_annotation_export/score_crops/file_00063_row_02.png,0,3,3,3,qwen,FALSE,,,
file_00063,3,score_annotation_export/score_crops/file_00063_row_03.png,101101101,2,2,2,qwen,FALSE,,,
